id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
1390929,HTMLAssertion.java,src/components/org/apache/jmeter/assertions/HTMLAssertion.java,11106b7790c1a82b1648ddf7e5aaf3bafbf71c20,Sebastian Bazley ,2006-03-12 18:00:10,FUNCTION,public,AssertionResult,getResult,SampleResult inResponse ,76,f,,,,src/components/org/apache/jmeter/assertions/HTMLAssertion.java,c59178c2ae101dcbed0acb659c9629cffbe4f1ac,,,FUNCTION,public,AssertionResult,getResult,SampleResult inResponse ,78,DESIGN,118,118,//TODO replace with proper Exception
1390939,HTMLAssertion.java,src/components/org/apache/jmeter/assertions/HTMLAssertion.java,11106b7790c1a82b1648ddf7e5aaf3bafbf71c20,Sebastian Bazley ,2006-03-12 18:00:10,FUNCTION,public,AssertionResult,getResult,SampleResult inResponse ,76,f,,,,src/components/org/apache/jmeter/assertions/HTMLAssertion.java,c59178c2ae101dcbed0acb659c9629cffbe4f1ac,,,FUNCTION,public,AssertionResult,getResult,SampleResult inResponse ,78,DESIGN,170,171,//TODO replace with proper Exception // return with an error
1391720,JSR223AssertionBeanInfo.java,src/core/org/apache/jmeter/testbeans/TestBean.java,bbe252af7601cbbd7d7a3466b43cde992fe68659,Jordi Salvat i Alabart ,2004-01-14 23:10:30,FUNCTION,private static,Object,unwrapProperty,"JMeterProperty property, Class type ",205,t,2ff09ca37e330ee3040a4b1fa25be052e97b65f1,Michael Stover ,2004-05-21 21:09:49,src/core/org/apache/jmeter/testbeans/TestBean.java,188ae5683ff9e68a243bfddae83bb324803edce2,Jordi Salvat i Alabart ,2004-01-14 23:10:30,FUNCTION,private static,Object,unwrapProperty,"JMeterProperty property, Class type ",173,DESIGN,207,211,"// TODO: Awful, but there will be time to improve... maybe using // property editors? Or just having each property know its // proper type? Or pre-building a type-to-valuegetter map? // Or maybe just getting rid of all this property mess and storing // the original objects instead?"
1391731,JSR223AssertionBeanInfo.java,src/core/org/apache/jmeter/testbeans/TestBean.java,bbe252af7601cbbd7d7a3466b43cde992fe68659,Jordi Salvat i Alabart ,2004-01-14 23:10:30,FUNCTION,public,void,addTestElement,TestElement el ,271,t,2ff09ca37e330ee3040a4b1fa25be052e97b65f1,Michael Stover ,2004-05-21 21:09:49,src/core/org/apache/jmeter/testbeans/TestBean.java,188ae5683ff9e68a243bfddae83bb324803edce2,Jordi Salvat i Alabart ,2004-01-14 23:10:30,FUNCTION,public,void,addTestElement,TestElement el ,187,DESIGN,280,285,"// Note we ignore those for which we have an editor, // in assumption that they are already provided via // the GUI. Not very nice, but it's a solution. // TODO: find a nicer way to specify which TestElement // properties should be in the GUI and which should come // from the tree structure."
1392646,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,cae0683f38ce943cbfd0484806a0f438e26c9c6a,Sebastian Bazley ,2003-10-02 19:25:08,"","","","","",0,t,9fcea426801ddad09d6d24a723910533f03f0c4f,Sebastian Bazley ,2003-10-15 23:05:33,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,cae0683f38ce943cbfd0484806a0f438e26c9c6a,Sebastian Bazley ,2003-10-02 19:25:08,"","","","","",0,DESIGN,91,94,"/* 
    * Mask values for TestType
    * TODO: remove either MATCH or CONTAINS - they are mutually exckusive 
    */"
1392667,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,9fcea426801ddad09d6d24a723910533f03f0c4f,Sebastian Bazley ,2003-10-15 23:05:33,"","","","","",0,t,82c1b4574294faf2d37335cca22e02a4968707cf,Philippe Mouawad ,2013-12-25 22:29:17,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,9f372130edf8fdf076cf7d5ef2c0380beeffbd88,Sebastian Bazley ,2003-10-15 23:05:33,"","","","","",0,DESIGN,98,101,"/* 
    * Mask values for TEST_TYPE
    * TODO: remove either MATCH or CONTAINS - they are mutually exckusive 
    */"
1393178,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,eb9335c4751dfa1f79e2d4b6401f381b27f01d7c,Sebastian Bazley ,2005-11-22 19:40:43,FUNCTION,private,String,getFailText,String stringPattern ,340,f,,,,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,4d5edd65c4c07aa174b8020acfd4da95440bb11c,,,FUNCTION,private,String,getFailText,"String stringPattern, String toCheck ",360,DESIGN,339,339,// TODO strings should be resources
1393374,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,cfd28b1fbc4c200c877f7c1be72700baf9a6c364,Sebastian Bazley ,2007-02-10 01:24:36,FUNCTION,"",AssertionResult,evaluateResponse,SampleResult response ,263,t,2ab1c97a10ac84b6d7ed661abd959e55ad828d83,Sebastian Bazley ,2008-10-04 18:06:35,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,6e4d7a932394874e4db3b217dbbb027368194ddf,Sebastian Bazley ,2007-02-10 01:24:36,FUNCTION,"",AssertionResult,evaluateResponse,SampleResult response ,279,DESIGN,283,284,// Assume it is the URL // TODO - is this where the URL is stored?
1393612,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,d3e1f36e4153d095f2f9b65f8ef019c209540d02,Sebastian Bazley ,2007-10-10 14:32:34,FUNCTION,private,String,getFailText,"String stringPattern, String toCheck ",339,t,6e2f4dcc1e1a6c5ba4c0db0e9854ef772f5ef31c,Sebastian Bazley ,2008-04-10 01:21:09,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,694d5c7c069a468d2e57ef5729201e1b3faaf503,Sebastian Bazley ,2007-10-10 14:32:34,,,,,,,DESIGN,338,338,// TODO strings should be resources (but currently must not contain commas or the CSV file will be broken)
1394655,ResponseAssertion.java,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,82c1b4574294faf2d37335cca22e02a4968707cf,Philippe Mouawad ,2013-12-25 22:29:17,"","","","","",0,f,,,,src/components/org/apache/jmeter/assertions/ResponseAssertion.java,4d5edd65c4c07aa174b8020acfd4da95440bb11c,,,"","","","","",0,DESIGN,75,78,"/*
     * Mask values for TEST_TYPE TODO: remove either MATCH or CONTAINS - they
     * are mutually exclusive
     */"
1395498,SMIMEAssertion.java,src/components/org/apache/jmeter/assertions/SMIMEAssertion.java,3c22fb1066a90cc79e4625618d2d5a70ce3ef6f4,Sebastian Bazley ,2010-06-25 16:24:13,FUNCTION,private static,AssertionResult,verifySignature,"SMIMEAssertionTestElement testElement, SMIMESignedParser s, String name ",119,f,,,,src/components/org/apache/jmeter/assertions/SMIMEAssertion.java,a6586f3eac2e2ef0f188a5dab987691c9c305247,,,FUNCTION,private static,AssertionResult,verifySignature,"SMIMEAssertionTestElement testElement, SMIMESignedParser s, String name ",154,DESIGN,232,232,// TODO support multiple signers
1396315,XMLSchemaAssertion.java,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,b0d5a7eb5b77db42be67e46209796e7ccff16bf5,Sebastian Bazley ,2005-04-09 17:19:48,FUNCTION,private,byte,getResultBody,byte [] resultData ,86,t,e9bcada30e20b3f8f5cc3deb6a2dec5de4b12014,Philippe Mouawad ,2012-01-24 19:06:18,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,f52cf4362f23c38f642b71ec74b8eb135bc5147e,Sebastian Bazley ,2005-04-09 17:19:48,FUNCTION,private,byte,getResultBody,byte [] resultData ,92,DESIGN,82,85,"/*
     * TODO move to SampleResult class?
     * Return the body of the http return.
     */"
1396343,XMLSchemaAssertion.java,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,41436a6b67ebb55e937750505493bc1100d24d4d,Sebastian Bazley ,2005-04-10 22:51:04,FUNCTION,public,void,warning,SAXParseException exception ,228,f,,,,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,bc41e092e3df1efa45a81983c667aff683dd4eec,,,FUNCTION,public,void,warning,SAXParseException exception ,204,DESIGN,224,227,"/*
		 * Not clear what can cause this
         * ? conflicting versions perhaps
		 */"
1396344,XMLSchemaAssertion.java,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,41436a6b67ebb55e937750505493bc1100d24d4d,Sebastian Bazley ,2005-04-10 22:51:04,FUNCTION,public,void,warning,SAXParseException exception ,228,f,,,,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,bc41e092e3df1efa45a81983c667aff683dd4eec,,,FUNCTION,public,void,warning,SAXParseException exception ,204,DESIGN,235,236,//result.setError(true); // TODO is this the correct strategy? //throw exception; // allow assertion to pass
1396507,XMLSchemaAssertion.java,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,608deb00660e547de15b1f6042f6c73120a66e2d,Sebastian Bazley ,2009-08-05 13:25:21,FUNCTION,public,AssertionResult,getResult,SampleResult response ,68,t,e9bcada30e20b3f8f5cc3deb6a2dec5de4b12014,Philippe Mouawad ,2012-01-24 19:06:18,src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java,f52cf4362f23c38f642b71ec74b8eb135bc5147e,Sebastian Bazley ,2009-08-05 13:25:21,FUNCTION,public,AssertionResult,getResult,SampleResult response ,66,DESIGN,76,76,// TODO - charset?
1398942,BeanShellAssertionGui.java,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java,49c57ff1f2a4a2d2a11109d2070a004737a3f19d,Sebastian Bazley ,2003-10-14 00:02:56,FUNCTION,private,JPanel,createFilenamePanel,"",127,f,,,,src/components/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,f1cfc99870ed619c561761978761fa0caeb23f79,,,FUNCTION,private,JPanel,createFilenamePanel,"",90,DESIGN,127,127,//TODO ought to be a FileChooser ...
1402173,XPathPanel.java,src/components/org/apache/jmeter/assertions/gui/XPathPanel.java,663bdc0596f0997763f2ea3dfabc9a02371a80f6,Michael Stover ,2005-03-18 15:27:20,FUNCTION,public static,boolean,validXPath,"String xpathString, boolean showDialog ",180,t,c3ba77727c74fda1179a9e023b3a842ef6a0c026,Philippe Mouawad ,2011-11-20 20:55:08,src/components/org/apache/jmeter/assertions/gui/XPathPanel.java,151de7182e8499f3d4ca98b3aa904e0bd104fa0e,Michael Stover ,2005-03-18 15:27:20,FUNCTION,public static,boolean,validXPath,"String xpathString, boolean showDialog ",183,DESIGN,191,194,"//We really should never get here // because eval will throw an exception // if xpath is invalid, but whatever, better // safe"
1402768,CSVDataSet.java,src/components/org/apache/jmeter/config/CSVDataSet.java,f2332a1d7702b53edef0af0dd540b974e8f60483,Sebastian Bazley ,2006-05-21 14:17:54,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,60,t,11303a4795d87a8e6c66ac6c9e1f7e6fee939eda,Sebastian Bazley ,2008-03-24 15:03:50,src/components/org/apache/jmeter/config/CSVDataSet.java,6b24c1c6a33f2f76c0859b24694ee1eca3d63948,Sebastian Bazley ,2006-05-21 14:17:54,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,70,DESIGN,77,77,// TODO - provide option to set unused variables ?
1402884,CSVDataSet.java,src/components/org/apache/jmeter/config/CSVDataSet.java,11303a4795d87a8e6c66ac6c9e1f7e6fee939eda,Sebastian Bazley ,2008-03-24 15:03:50,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,71,t,463a549d68a5896377a4087d3213579fcc06550b,Sebastian Bazley ,2012-09-13 23:00:47,src/components/org/apache/jmeter/config/CSVDataSet.java,8fbf856d7f2af4b1374c9444c06742b9296ead33,Sebastian Bazley ,2008-03-24 15:03:50,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,102,DESIGN,91,92,// TODO - report unused columns? // TODO - provide option to set unused variables ?
1402886,CSVDataSet.java,src/components/org/apache/jmeter/config/CSVDataSet.java,11303a4795d87a8e6c66ac6c9e1f7e6fee939eda,Sebastian Bazley ,2008-03-24 15:03:50,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,71,t,679001cb1fde7cc34c9232b573887aa0b2d9153b,Sebastian Bazley ,2011-04-12 17:17:45,src/components/org/apache/jmeter/config/CSVDataSet.java,5d32c6a9f6640289ee25c58775f96378ac41974e,Sebastian Bazley ,2008-03-24 15:03:50,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,100,DESIGN,101,101,// TODO - should the error be indicated in the variables?
1402919,CSVDataSet.java,src/components/org/apache/jmeter/config/CSVDataSet.java,1ad8d7410922c21e52255654d6fb92f6d917f09f,Sebastian Bazley ,2008-05-09 21:37:13,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,101,f,,,,src/components/org/apache/jmeter/config/CSVDataSet.java,c75ef9db05893666c5f74bd9f53796b8a5bf13cd,,,FUNCTION,public,void,iterationStart,LoopIterationEvent iterEvent ,148,DESIGN,130,130,// TODO: fetch this once as per vars above?
1403343,CSVDataSet.java,src/components/org/apache/jmeter/config/CSVDataSet.java,a668434f7335885508870e42e3c7bf2667c4990f,Sebastian Bazley ,2013-08-17 13:59:32,FUNCTION,public,void,setProperty,JMeterProperty property ,117,f,,,,src/components/org/apache/jmeter/config/CSVDataSet.java,c75ef9db05893666c5f74bd9f53796b8a5bf13cd,,,FUNCTION,public,void,setProperty,JMeterProperty property ,117,DESIGN,136,136,// This could perhaps be a variable name
1403511,CSVDataSetBeanInfo.java,src/components/org/apache/jmeter/config/CSVDataSetBeanInfo.java,1ad8d7410922c21e52255654d6fb92f6d917f09f,Sebastian Bazley ,2008-05-09 21:37:13,FUNCTION,public static,int,getShareModeAsInt,String mode ,97,t,a668434f7335885508870e42e3c7bf2667c4990f,Sebastian Bazley ,2013-08-17 13:59:32,src/components/org/apache/jmeter/config/CSVDataSetBeanInfo.java,95ad11b6e77eefdbcc36f9cc93bacb586a1cdddd,Sebastian Bazley ,2008-05-09 21:37:13,FUNCTION,public static,int,getShareModeAsInt,String mode ,97,DESIGN,96,96,// TODO need to find better way to do this
1404211,ForeachController.java,src/core/org/apache/jmeter/control/TransactionController.java,3b869c760d582571dc971304ac47d2a75b760b1c,Sebastian Bazley ,2004-01-16 03:14:03,FUNCTION,public,Sampler,next,"",109,t,2b5411fc4a4608836e4689bbf7519d714cef132f,Sebastian Bazley ,2004-02-09 01:12:30,src/components/org/apache/jmeter/control/TransactionController.java,71f073417a6a3c73863501d49c70075fb4e4dd38,Sebastian Bazley ,2004-01-16 03:14:03,FUNCTION,public,Sampler,next,"",109,DESIGN,137,137,//TODO could these be done earlier (or just once?)
1404770,IncludeController.java,src/components/org/apache/jmeter/control/IncludeController.java,375077643b765271ab35e4bf00532460b2839e05,Sebastian Bazley ,2006-05-18 21:59:24,FUNCTION,public,Object,clone,"",62,f,,,,src/components/org/apache/jmeter/control/IncludeController.java,a26e197b4aeb3cced1b50f9036c7b9cb27e77344,,,FUNCTION,public,Object,clone,"",61,DESIGN,63,64,"// TODO - fix so that this is only called once per test, instead of at every clone // Perhaps save previous filename, and only load if it has changed?"
1405992,ModuleController.java,src/components/org/apache/jmeter/control/ModuleController.java,45899a0d8b7b4455ee85a9f8b43d7712d04c81aa,Sebastian Bazley ,2009-05-07 23:39:10,FUNCTION,public,Object,clone,"",64,f,,,,src/components/org/apache/jmeter/control/ModuleController.java,1efe23a6ba1c2bea9000d9714b26cecc2d94cf3f,,,FUNCTION,public,Object,clone,"",68,DESIGN,69,69,// TODO ?? (JMeterTreeNode) selectedNode.clone();
1407253,ThroughputController.java,src/components/org/apache/jmeter/control/ThroughputController.java,e9de967c77d167f338ace30e591fef112a472a9f,Philippe Mouawad ,2013-01-30 22:49:51,"","","","","",0,t,5f4830fe3fb5d9c7d876b4b951961c093c4be9b3,Sebastian Bazley ,2013-01-30 23:40:11,src/components/org/apache/jmeter/control/ThroughputController.java,e9de967c77d167f338ace30e591fef112a472a9f,Philippe Mouawad ,2013-01-30 22:49:51,"","","","","",0,DESIGN,80,82,"// FIXME Sync on byte is wrong, stupid of me // ensure counts are updated correctly // Need to use something that is serializable, so Object is no use"
1407273,ThroughputController.java,src/components/org/apache/jmeter/control/ThroughputController.java,5f4830fe3fb5d9c7d876b4b951961c093c4be9b3,Sebastian Bazley ,2013-01-30 23:40:11,"","","","","",0,t,1710a70a143b5d10132b4a05dbb0a4f1f7c3ae84,Philippe Mouawad ,2013-02-04 21:18:14,src/components/org/apache/jmeter/control/ThroughputController.java,5f4830fe3fb5d9c7d876b4b951961c093c4be9b3,Sebastian Bazley ,2013-01-30 23:40:11,"","","","","",0,DESIGN,80,83,"// FIXME Sync on byte is wrong, stupid of me // ensure counts are updated correctly // Need to use something that is serializable, so Object is no use // TODO does it need to be serializable? If not, we can use transient Object"
1408963,ModuleControllerGui.java,src/components/org/apache/jmeter/control/gui/ModuleControllerGui.java,ec099b52c50498151d10c0252985ef5c780b847d,Sebastian Bazley ,2003-10-19 22:15:38,"","","","","",0,t,ea6360b9ee3e98011539b118e36400b33b6b0411,Sebastian Bazley ,2007-05-04 10:05:00,src/components/org/apache/jmeter/control/gui/ModuleControllerGui.java,e416bae98d32b44b69416b21454f73e8afe88903,Sebastian Bazley ,2003-10-19 22:15:38,"","","","","",0,DESIGN,98,98,"//TODO should be a resource, and probably ought to be resolved at run-time (to allow language change)"
1408990,ModuleControllerGui.java,src/components/org/apache/jmeter/control/gui/ModuleControllerGui.java,74c3f1d222640354a35087ad2260cead8181ae50,Jordi Salvat i Alabart ,2004-01-19 01:58:56,FUNCTION,private,void,init,"",173,t,663bdc0596f0997763f2ea3dfabc9a02371a80f6,Michael Stover ,2005-03-18 15:27:20,src/components/org/apache/jmeter/control/gui/ModuleControllerGui.java,dd46abbbb3e767c20b6f7a5db0171ccd699cd86e,Jordi Salvat i Alabart ,2004-01-19 01:58:56,FUNCTION,private,void,init,"",132,DESIGN,187,194,"/* This listener subscription prevents freeing up the GUI when it's no longer in use
		 * (e.g. on locale change)...
		 * ... plus I don't think it's really necessary: configure(TestElement) already takes
		 * care of reinitializing the target combo when we come back to it. And I can't see how
		 * the tree can change in a relevant way without we leaving this GUI.
		 * I'll comment it out for the time being:
		 * TODO: remove once we're convinced it's really unnecessary.
		 */"
1411002,BeanShellPostProcessor.java,src/components/org/apache/jmeter/extractor/BeanShellPostProcessor.java,c7f390d778061e0bd2040c1951dd2fb0e9fc0a41,Sebastian Bazley ,2011-01-07 03:30:04,FUNCTION,public,void,process,"",47,f,,,,src/components/org/apache/jmeter/extractor/BeanShellPostProcessor.java,7810d409aa4c8aafb2b1c9cf40af3f1f9ce89708,,,FUNCTION,public,void,process,"",48,DESIGN,52,52,// TODO - should we skip processing here?
1411687,RegexExtractor.java,src/components/org/apache/jmeter/extractor/RegexExtractor.java,8d0c51dc9b6dac00158ad659465e489a76fa72cd,Sebastian Bazley ,2004-02-17 17:28:47,FUNCTION,public,void,process,"",79,t,704a4705c2a23947abe2e4e37e6e56ecbf1c6948,Sebastian Bazley ,2005-11-13 02:08:45,src/components/org/apache/jmeter/extractor/RegexExtractor.java,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Sebastian Bazley ,2004-02-17 17:28:47,FUNCTION,public,void,process,"",83,DESIGN,162,164,// Remove known groups ... // ... //TODO remove other groups if present?
1411794,RegexExtractor.java,src/components/org/apache/jmeter/extractor/RegexExtractor.java,704a4705c2a23947abe2e4e37e6e56ecbf1c6948,Sebastian Bazley ,2005-11-13 02:08:45,FUNCTION,public,void,process,"",87,t,15dffef790f7ad0f90cb68129bddd4b8509235fd,Sebastian Bazley ,2008-03-07 02:24:48,src/components/org/apache/jmeter/extractor/RegexExtractor.java,21e71d5724e481274395d155b3931385c1f9d460,Sebastian Bazley ,2005-11-13 02:08:45,FUNCTION,public,void,process,"",93,DESIGN,152,155,// Remove known groups // $NON-NLS-1$ // $NON-NLS-1$ // TODO remove other groups if present?
1411886,RegexExtractor.java,src/components/org/apache/jmeter/extractor/RegexExtractor.java,4800d5072c06eac90cf8e2c17797ec83b7868f6d,Sebastian Bazley ,2006-02-18 18:24:08,FUNCTION,public,void,process,"",86,t,15dffef790f7ad0f90cb68129bddd4b8509235fd,Sebastian Bazley ,2008-03-07 02:24:48,src/components/org/apache/jmeter/extractor/RegexExtractor.java,21e71d5724e481274395d155b3931385c1f9d460,Sebastian Bazley ,2006-02-18 18:24:08,FUNCTION,public,void,process,"",93,DESIGN,133,136,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ //TODO - remove other groups if present?
1414262,XPathExtractor.java,src/components/org/apache/jmeter/extractor/XPathExtractor.java,3339b2e5edda9f622ea50838d25523fef2a94c02,Sebastian Bazley ,2007-06-09 16:57:46,FUNCTION,private,void,getValuesForXPath,"Document d, String query, JMeterVariables vars, String refName ",186,t,c3ba77727c74fda1179a9e023b3a842ef6a0c026,Philippe Mouawad ,2011-11-20 20:55:08,src/components/org/apache/jmeter/extractor/XPathExtractor.java,524e515559c207aebef254d863b86897dbd010ad,Sebastian Bazley ,2007-06-09 16:57:46,FUNCTION,private,void,getValuesForXPath,"Document d, String query, List < String matchStrings ",318,DESIGN,203,203,// TODO is this correct?
